#counts calculated with ./count-unique-hermes.pl
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG10.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 11:06:30 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 9.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:23:01 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 10.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:23:29 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG9.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:52:31 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 10-11.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:44:19 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 12-13.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:33:24 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 6.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:28:04 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 10.11.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 11:03:22 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 12.13.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:39:47 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 7.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:27:54 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 8.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:19:51 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG6.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 11:21:43 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG7.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 11:07:14 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG8.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:45:31 2016
#script ./hermes-counts-per-gene5.pl
#date Wed Feb  1 12:43:21 2017
#counts ../insertion-data/all-log.counts.2016-04-27.txt
#gff NA (anno:ID primarytag:CDS)
#bed all-genes.bed
#ipkm is (insert counts)/kb per million inserts in the sample
#uipkm is (unique insert positions)/kb per million unique insert positions in the sample (corrected in this version)
#total_insertions:	30219406
#total_unique_sites:	929053 
gene	len	sites	fwd	rev	min	max	mean	median	sitespernt	totalinserts	ipkm	uipkm
SPBC2D10.12	1619	98	47	55	1	1006	24.5102040816327	7	0.0605311920938851	2402	49.0953353459573	65.1536479553751
SPAC56F8.12	1253	120	55	67	1	157	15.2083333333333	1	0.0957701516360734	1825	48.1976511869652	103.08362562316
SPAC694.04c	1561	32	13	22	1	133	14.59375	18	0.0204996796925048	467	9.89983722752499	22.0651348120127
SPBC1861.03	4956	369	200	193	1	1053	12.2222222222222	1	0.074455205811138	4510	30.1133672523219	80.1409669966493
SPCC1739.13	2248	86	46	42	1	168	8.7093023255814	1	0.0382562277580071	749	11.0255328440534	41.17765914109
SPAC15E1.06	1108	53	34	26	1	360	25.9811320754717	22	0.0478339350180505	1377	41.1252220971353	51.4867666516878
SPCC1795.12c	1105	85	45	45	1	189	13.4470588235294	6	0.0769230769230769	1143	34.2293008761156	82.7972967344995
SPNCRNA.1249	743	58	28	33	1	278	15.6379310344828	1	0.0780619111709287	907	40.3954592393676	84.0230978974597
SPCC1020.09	1606	116	61	58	1	183	9.81896551724138	1	0.0722291407222914	1139	23.468874341612	77.7449087643992
SPBC646.03	2038	59	28	32	1	72	9.47457627118644	1	0.0289499509322866	559	9.07656881657614	31.1607098112665
SPNCRNA.100	203	15	7	9	1	105	9.6	1	0.0738916256157636	144	23.4736449125218	79.5343490799379
SPAC11D3.07c	4256	464	252	232	1	510	15.6056034482759	2	0.109022556390977	7241	56.3003383307695	117.348048379347
SPNCRNA.1052	1509	166	84	95	1	427	18.4096385542169	14	0.110006626905235	3056	67.0159512696566	118.407267298244
SPBC530.11c	4980	475	237	270	1	1049	16.5073684210526	1	0.0953815261044177	7841	52.1022151119672	102.665322758139
SPNCRNA.604	1073	94	51	45	1	192	7.5	2	0.0876048462255359	705	21.7421992573752	94.2947778281066
SPBC428.04	761	63	33	31	1	68	10.3174603174603	10	0.0827858081471748	650	28.2645956180396	89.1077345933706
SPNCRNA.02	445	28	11	18	1	236	17.7142857142857	2	0.0629213483146067	496	36.8838070997502	67.7263281154108
SPNCRNA.1365	922	112	64	54	1	5787	77.5982142857143	7	0.121475054229935	8691	311.926954768841	130.751479441899
SPAC22E12.14c	3406	231	122	116	1	372	15.5454545454545	1	0.0678214914856136	3591	34.8887040696478	73.0006700216388
SPNCRNA.760	1732	147	76	78	1	220	14.9727891156463	8	0.0848729792147806	2201	42.051958910097	91.3542921822335
SPBC8D2.07c	2568	56	19	40	1	231	13.4464285714286	1	0.0218068535825545	753	9.70317878072853	23.4721308499671
SPNCRNA.561	1138	29	14	17	1	22	4.37931034482759	1	0.0254833040421793	127	3.69296792307242	27.4293329252252
SPNCRNA.1187	1138	99	53	50	1	281	15.7474747474747	2	0.0869947275922671	1559	45.3333621422827	93.6380675723206
SPBC1271.04c	2181	107	57	56	1	103	10.0654205607477	2	0.0490600641907382	1077	16.3408300883563	52.8065290039838
SPNCRNA.147	358	62	34	35	1	463	24.6129032258065	6	0.173184357541899	1526	141.054057528538	186.409556335214
SPCC330.14c	625	50	21	30	1	31	5.06	3	0.08	253	13.395365878469	86.1091886038794
SPCC1322.06	3951	196	99	101	1	207	10.8061224489796	3	0.0496076942546191	2118	17.7391580273601	53.3959787596823
SPAC26F1.14c	2231	239	123	130	1	339	13.9456066945607	6	0.107126848946661	3333	49.436739485804	115.307575506091
SPAC1851.02	1148	45	24	24	1	134	12.8222222222222	1	0.039198606271777	577	16.632135006827	42.1920022558207
SPBC27.05	327	20	9	11	1	199	22.35	49	0.0611620795107034	447	45.2349221246844	65.8327129999078
SPBC18E5.05c	1340	78	43	38	1	56	5.14102564102564	1	0.0582089552238806	401	9.90270064683878	62.6540737975988
SPAC23D3.02	1272	26	12	15	1	34	5.73076923076923	1	0.020440251572327	149	3.87626298081022	22.0011684719032
SPAC13G6.03	4139	481	267	240	1	2208	20.6486486486486	6	0.116211645324958	9932	79.4063732820038	125.086131065674
SPAC4F8.13c	5048	114	64	57	1	762	22.3947368421053	1	0.0225832012678288	2553	16.7357640797216	24.3077642156355
SPAC644.06c	3049	221	127	107	1	435	13.6199095022624	1	0.0724827812397507	3010	32.6680451944585	78.0179185038429
SPAC1805.10	3796	253	138	134	1	993	24.0079051383399	8	0.0666491043203372	6074	52.9495971587918	71.7387536774944
SPBC16C6.08c	1252	133	60	82	1	457	32.8045112781955	62	0.106230031948882	4363	115.317431492537	114.34227320603
SPAC3H5.10	692	15	8	7	1	17	2.93333333333333	2	0.0216763005780347	44	2.10407229807567	23.3316081838546
SPAC1F5.09c	1770	136	84	59	1	278	16.8235294117647	7	0.0768361581920904	2288	42.7756709457373	82.7037404670028
SPBC215.03c	2560	218	127	124	1	25546	162.706422018349	6	0.08515625	35470	458.495734495906	91.6591949006139
SPBC651.08c	4666	63	39	28	1	257	10.9047619047619	1	0.0135019288469781	687	4.87221090088048	14.5330017200075
SPCPB16A4.02c	1942	118	64	59	1	268	12.0338983050847	1	0.0607621009268795	1420	24.1965359397655	65.4021901085078
SPBC24C6.04	2067	150	78	77	1	2776	30.5666666666667	1	0.0725689404934688	4585	73.4028529355286	78.1106572966976
SPBC23E6.07c	3455	171	104	91	1	1168	35.0994152046784	3	0.049493487698987	6002	57.4859901175551	53.2730508366982
SPMIT.11	747	160	97	79	1	840	14.61875	834	0.214190093708166	2339	103.615254131608	230.546689702488
SPAC637.11	2626	122	67	62	1	547	22.3360655737705	5	0.0464584920030465	2725	34.3388590708414	50.0062881267769
SPNCRNA.411	1299	384	225	214	1	923	41.2005208333333	4	0.295612009237875	15821	403.031374779127	318.186378212949
SPBC16H5.10c	2543	55	29	28	1	82	6.6	5	0.0216279984270547	363	4.72361335026111	23.2796174459957
SPNCRNA.755	1801	99	55	52	1	506	27.5454545454545	5	0.0549694614103276	2727	50.1055116922648	59.1671965004446
SPBC56F2.01	1795	386	236	218	1	1510	38.8626943005181	1	0.215041782729805	15001	276.54756232028	231.463417834941
SPBC26H8.12	1736	197	104	110	1	680	20.507614213198	1	0.113479262672811	4040	77.0097512867118	122.145090401528
SPBC713.14c	1596	364	196	214	1	475	24.5934065934066	66	0.228070175438596	8952	185.609953961073	245.486721897025
SPBC902.02c	3122	160	79	84	1	165	9.56875	1	0.051249199231262	1531	16.2276775110715	55.1628370300317
SPNCRNA.177	412	55	31	31	1	237	23.2727272727273	1	0.133495145631068	1280	102.807980954518	143.6894834106
SPAC30.02c	1151	41	25	18	1	60	6.51219512195122	1	0.0356211989574283	267	7.67626597586394	38.3414067415189
SPAC1039.02	2908	312	163	163	1	475	13.9134615384615	1	0.107290233837689	4341	49.3980107336733	115.483437261049
SPAC688.08	3491	139	84	57	1	3491	46.2877697841727	1	0.0398166714408479	6434	60.9881253531591	42.8572658834834
SPCC162.02c	3443	295	157	151	1	604	18.2915254237288	1	0.0856810920708684	5396	51.8619682315112	92.2241164614596
SPAC110.02	4062	137	59	80	1	228	12.2043795620438	1	0.033727227966519	1672	13.621045088675	36.3028029256877
SPNCRNA.608	2750	439	233	228	1	6221	31.751708428246	9	0.159636363636364	13939	167.730870445543	171.826971805014
SPBC106.16	1609	116	63	66	1	2847	42.198275862069	2	0.072094468614046	4895	100.672471017623	77.5999524397919
SPNCRNA.384	775	57	34	23	1	885	31.6491228070175	1	0.0735483870967742	1804	77.0280506335522	79.1648992003408
SPAC29A4.13	1297	137	68	80	1	473	15.8102189781022	3	0.105628373168851	2166	55.2627576498437	113.69466883897
SPNCRNA.705	437	53	24	32	1	338	18.8867924528302	1	0.121281464530892	1001	75.7995656489824	130.543106293067
SPAC2G11.04	1273	82	41	45	1	178	12.3658536585366	12	0.0644147682639434	1014	26.3586781884618	69.3337928664387
SPBC32F12.10	2193	61	27	38	1	2469	59.1147540983607	1	0.0278157774737802	3606	54.4128116024927	29.939925358166
SPNCRNA.122	462	74	42	39	1	375	26.7027027027027	44	0.16017316017316	1976	141.533433087873	172.404760732875
SPAC1B3.06c	1428	137	73	77	1	814	26.5255474452555	1	0.0959383753501401	3634	84.2113814934307	103.264695717187
SPCC1620.11	3852	70	36	36	1	126	7.02857142857143	6	0.0181723779854621	492	4.22661705189769	19.5601090416393
SPBC1604.19c	2144	194	100	99	1	1548	19.2474226804124	6	0.0904850746268657	3734	57.6319891136159	97.394954461011
SPBP23A10.07	3837	43	27	17	1	324	15.2790697674419	1	0.0112066718790722	657	5.66614451326981	12.0624677807102
SPBC56F2.06	1800	437	249	248	1	615	19.8237986270023	1	0.242777777777778	8663	159.261164093622	261.317468193717
SPCC4B3.01	1265	85	45	45	1	127	10.3176470588235	1	0.0671936758893281	877	22.9415704733266	72.3249113767762
SPCTRNASER.09	82	8	3	5	1	34	7.875	3	0.0975609756097561	63	25.4238181560163	105.011205614487
SPNCRNA.1202	3062	276	142	150	1	3867	26.2572463768116	1	0.0901371652514696	7247	78.3190032165165	97.0204770357231
SPNCRNA.874	532	75	46	35	1	920	36.3333333333333	920	0.140977443609023	2725	169.499706616597	151.743166007776
SPATRNAGLU.04	72	0	0	0	0	0	0	0	0	0	0	0
SPBC3D6.02	3081	231	136	105	1	318	11.961038961039	2	0.0749756572541383	2763	29.6758565521192	80.7011626399552
SPBPB21E7.07	1155	49	35	15	1	346	18.6122448979592	1	0.0424242424242424	912	26.1292491854535	45.6639636535724
SPAC4F8.05c	722	26	11	16	1	533	25.3461538461538	533	0.03601108033241	659	30.2038492176672	38.7610613521618
SPAC29E6.04	619	27	5	22	1	7419	296.037037037037	2	0.0436187399030695	7993	427.300342044905	46.9496787622121
SPCC777.08c	1733	90	39	51	1	182	13.3333333333333	1	0.051933064050779	1200	22.9137810984897	55.8989250890735
SPAC4H3.14c	1393	99	52	48	1	231	12.7474747474747	45	0.0710696338837042	1262	29.9793570808372	76.4968563512569
SPBC215.04	1088	102	53	55	1	121	11.156862745098	18	0.09375	1138	34.6120596266168	100.909205395171
SPSNORNA.41	168	7	4	3	1	21	5.28571428571429	2	0.0416666666666667	37	7.287969036787	44.8485357311872
SPCC1259.01c	660	14	8	6	1	6	1.92857142857143	3	0.0212121212121212	27	1.35373577194373	22.8319818267862
SPBC1711.04	1353	83	54	31	1	7144	95.5903614457831	2	0.0613451589061345	7934	194.04768951403	66.0297732272911
SPNCRNA.402	1282	272	143	163	1	1015	24.9632352941176	3	0.21216848673947	6790	175.265253608038	228.370703005608
SPBC14F5.12c	1906	311	162	182	1	6384	40.5144694533762	3	0.163168940188877	12600	218.756882349773	175.629313062739
SPCC1840.05c	2429	155	72	92	1	358	20.0709677419355	2	0.0638122684232194	3111	42.3825002073888	68.6852832112048
SPAC23H4.17c	1317	83	36	51	1	315	15.5421686746988	7	0.0630220197418375	1290	32.4129091434767	67.8346873018412
SPCC1739.03	4945	266	144	143	1	917	23.2706766917293	1	0.0537917087967644	6190	41.4227024881017	57.8995049763193
SPNCRNA.1615	1730	181	95	95	1	544	20.3259668508287	3	0.104624277456647	3679	70.37165440564	112.613895500738
SPNCRNA.871	1256	54	28	28	1	401	21.5	54	0.0429936305732484	1161	30.58839268134	46.2768330474671
SPBPB2B2.07c	787	22	11	11	1	20	3.59090909090909	2	0.0279542566709022	79	3.32174611271805	30.0889794994496
SPBP8B7.07c	1788	194	96	104	1	291	11.1443298969072	6	0.108501118568233	2162	40.0131048078122	116.786791031548
SPBC646.10c	1732	43	25	18	1	222	14.6744186046512	1	0.0248267898383372	631	12.0557864935353	26.7226841077282
SPAC9G1.13c	1729	74	47	29	1	597	26.9594594594595	7	0.0427993059572007	1995	38.182291003541	46.0676688597967
SPCC548.04	2493	204	108	105	1	266	9.99019607843137	16	0.0818291215403129	2038	27.0517881494268	88.0779907500572
SPBC18H10.10c	2551	138	76	64	1	292	14.3333333333333	1	0.0540964327714622	1978	25.6584197272979	58.2274991539365
SPAC3A12.03c	1141	58	25	37	1	342	14.0862068965517	5	0.0508326029798422	817	23.6946604001525	54.714427465217
SPAC1B3.07c	1261	74	39	39	1	563	24.2432432432432	14	0.0586835844567803	1794	47.0783711755001	63.1649480242573
SPNCRNA.1107	506	98	56	54	1	298	25.5612244897959	80	0.193675889328063	2505	163.821647764205	208.465921027178
SPBP35G2.16c	2774	460	228	266	1	16246	59.254347826087	6	0.165825522710887	27257	325.151434186151	178.488765130608
SPAC3H8.08c	2146	131	68	69	1	207	15	1	0.0610438024231128	1965	30.3002989650654	65.7054036993721
SPAC25H1.03	615	29	15	15	1	40	8.82758620689655	1	0.0471544715447154	256	13.7745977734184	50.7554160470021
SPMITTRNAPHE.01	72	15	9	6	1	95	7.4	1	0.208333333333333	111	51.015783257509	224.242678655936
SPBC4C3.10c	1832	128	62	70	1	834	18.578125	44	0.0698689956331878	2378	42.9536879215236	75.2045315317724
SPAC22E12.08	1214	100	50	57	1	291	19.25	84	0.0823723228995058	1925	52.471819459836	88.662673603665
SPBC365.05c	1422	60	39	28	1	141	11.8333333333333	1	0.0421940928270042	710	16.5223884651985	45.4162387151263
SPBP35G2.10	4479	184	84	106	1	241	14.7880434782609	1	0.0410805983478455	2721	20.1030316241461	44.2177123886856
SPAC1F7.09c	1635	93	47	48	1	126	11.3763440860215	1	0.0568807339449541	1058	21.4132204062264	61.2244230899143
SPAC4D7.11	1790	169	96	83	1	274	15.5325443786982	1	0.094413407821229	2625	48.5277720855061	101.623274260165
SPCC757.08	1779	111	56	62	1	334	21.0540540540541	5	0.0623946037099494	2337	43.4707207411872	67.1593587340544
SPCC126.04c	1487	78	46	36	1	222	11.3589743589744	1	0.0524546065904506	886	19.7168181026131	56.4602951504926
SPAP14E8.03	1647	93	50	49	1	195	16	1	0.0564663023679417	1488	29.8967106728394	60.7783435045597
SPBC19C7.06	2407	53	17	36	1	364	27.8490566037736	2	0.0220191109264645	1476	20.2919761743788	23.7005971957084
SPBC336.11	1740	43	17	29	1	1557	80.1162790697674	1	0.0247126436781609	3445	65.5170077622063	26.5998211922903
SPRRNA.10	119	31	17	15	1	94	10.3548387096774	3	0.260504201680672	321	89.2631374553371	280.397567932801
SPCC736.02	1192	84	45	43	1	111	13.297619047619	1	0.0704697986577181	1117	31.0092308536029	75.8512147936858
SPAC823.15	1691	166	89	80	1	205	10.4939759036145	1	0.0981667652276759	1742	34.0893420881605	105.663256270284
SPBC3E7.09	2172	123	65	63	1	120	13.2113821138211	3	0.0566298342541436	1625	24.7575474969246	60.9543634799561
SPNCRNA.767	836	215	124	114	1	467	23.4279069767442	1	0.257177033492823	5037	199.379154481888	276.816321020246
SPNCRNA.697	1523	159	85	85	1	336	16.748427672956	1	0.104399212081418	2663	57.8609206501023	112.371643040191
SPBC119.11c	1404	26	12	15	1	93	10.8461538461538	27	0.0185185185185185	282	6.64654695246825	19.9326825471943
SPAC4F10.22	213	38	24	17	1	797	39.2631578947368	120	0.178403755868545	1492	231.794590392702	192.027533271562
SPCC1840.12	2490	169	95	79	1	2559	27.0355029585799	1	0.0678714859437751	4569	60.7205766730208	73.054482299476
SPBC691.04	1980	68	47	23	1	97	8.39705882352941	1	0.0343434343434343	571	9.54300155283788	36.9660658147967
SPNCRNA.1469	3635	184	99	86	1	598	12.8913043478261	3	0.0506189821182944	2372	21.5935648855606	54.4844934770076
SPBP22H7.09c	1341	19	11	8	1	25	4.63157894736842	1	0.0141685309470544	88	2.17154068645543	15.2505087944977
SPBC1347.12	1876	223	111	120	1	173	10.6636771300448	9	0.118869936034115	2378	41.9462453476712	127.947421766159
SPNCRNA.923	717	75	38	41	1	206	14.5466666666667	2	0.104602510460251	1091	50.3523415437678	112.590466270763
SPAC644.04	2612	180	108	90	1	342	24.3222222222222	1	0.0689127105666156	4378	55.4646990856441	74.1752198923157
SPNCRNA.741	821	86	39	53	1	174	16.3604651162791	1	0.104750304506699	1407	56.7107011567819	112.749546588514
SPNCRNA.529	660	70	36	37	1	30	4.95714285714286	30	0.106060606060606	347	17.3980115875731	114.159909133931
SPBC2D10.07c	734	55	33	24	1	74	8.61818181818182	30	0.0749318801089918	474	21.3695982891753	80.6540424593558
SPCP20C8.02c	1180	65	38	28	1	88	8.01538461538462	2	0.0550847457627119	521	14.6106585857053	59.2912845259763
SPAC1B3.08	2031	200	105	108	1	2738	31.21	2	0.0984736582964057	6242	101.701630913289	105.99358518449
SPNCRNA.1207	257	30	6	25	1	676	56.1	6	0.116731517509728	1683	216.703072598307	125.645703215777
SPCC1682.16	2058	72	40	34	1	575	15.625	6	0.0349854227405248	1125	18.0892778078001	37.6570795643788
SPBC887.13c	1770	56	27	32	1	67	7.96428571428571	1	0.031638418079096	446	8.33826452875823	34.0544813687659
SPBC405.06	2391	155	92	71	1	632	13.6	13	0.0648264324550397	2108	29.1746132067765	69.7768937348458
SPCC1672.11c	4133	146	86	68	1	413	13.3835616438356	10	0.0353254294701186	1954	15.6449158169522	38.0230508594435
SPATRNALYS.05	83	12	5	8	1	12	5.66666666666667	9	0.144578313253012	68	27.1109600378556	155.61901554918
SPAC1D4.14	5242	77	35	43	1	520	17.6753246753247	1	0.0146890499809233	1361	8.5916224688497	15.8107771902392
SPAC56F8.14c	4048	1032	611	577	1	1948	36.2906976744186	3	0.254940711462451	37452	306.160097408433	274.409222576592
SPBC4.01	898	51	22	30	1	621	17.9607843137255	2	0.0567928730512249	916	33.7546192479708	61.1298527115514
SPNCRNA.137	441	11	4	7	1	9	3.36363636363636	2	0.0249433106575964	37	2.77636915687124	26.8481030227515
SPAC23C11.11	2182	91	46	53	1	64	6.50549450549451	3	0.041704857928506	592	8.97802968418123	44.8896434632965
SPBC21.07c	2179	145	85	70	1	357	13.648275862069	9	0.0665442863698944	1979	30.0540248018388	71.6259313191976
SPCC162.11c	1913	96	39	59	1	1050	25.3333333333333	7	0.0501829587036069	2432	42.0690473032916	54.0151731963697
SPAC22F8.09	1553	97	50	54	1	199	17.6494845360825	2	0.0624597553122988	1712	36.4792903444863	67.2294856292362
SPNCRNA.1237	1021	93	41	54	1	141	8.93548387096774	2	0.0910871694417238	831	26.9332869547015	98.0430281606365
SPNCRNA.750	1273	120	60	69	1	136	12.3	1	0.0942655145326002	1476	38.368253457761	101.464087121618
SPBC1734.10c	2849	154	81	79	1	1964	20.0324675324675	1	0.0540540540540541	3085	35.8324741007842	58.1818841918104
SPATRNAALA.06	83	3	1	2	1	1	1	1	0.036144578313253	3	1.19607176637598	38.9047538872949
SPAC13G7.03	1194	75	44	38	1	981	30.5733333333333	1	0.0628140703517588	2293	63.5497438595508	67.6108578862119
SPNCRNA.1503	3270	225	126	120	1	733	20.4266666666667	4	0.0688073394495413	4596	46.510000466454	74.0618021248963
SPNCRNA.1530	783	77	41	36	1	114	9.41558441558442	3	0.0983397190293742	725	30.64011006457	105.849417664411
SPNCRNA.991	1010	182	83	106	1	539	19.4725274725275	4	0.18019801980198	3544	116.114489182518	193.958815914679
SPAC24C9.02c	890	66	32	34	1	122	11.8787878787879	3	0.0741573033707865	784	29.1501056110929	79.820315278877
SPAC16E8.06c	1564	47	24	23	1	83	7.25531914893617	1	0.0300511508951407	341	7.2149231039513	32.3460027524163
SPNCRNA.484	158	0	0	0	0	0	0	0	0	0	0	0
SPNCRNA.1245	1353	117	57	66	1	121	12.5555555555556	1	0.0864745011086474	1469	35.9284164224993	93.0781140673863
SPBC887.06c	823	81	46	47	1	107	11.7777777777778	1	0.0984204131227217	954	38.3585883374577	105.936273950702
SPCC338.07c	2792	98	47	54	1	6036	83.8265306122449	1	0.0351002865329513	8215	97.3657537660737	37.7807149139514
SPNCRNA.1168	924	78	41	39	1	75	10.5769230769231	13	0.0844155844155844	825	29.5458204194067	90.8619684943533
SPNCRNA.836	4786	107	46	61	1	187	7.86915887850467	1	0.0223568742164647	842	5.82174895284525	24.0641537312346
SPAC17C9.02c	1408	146	60	93	1	578	18.5821917808219	2	0.103693181818182	2713	63.7618949528356	111.611696876477
SPCC24B10.18	924	70	35	38	1	65	8.48571428571429	16	0.0757575757575758	594	21.2729907019729	81.5427922385222
SPAC27E2.06c	2317	94	55	46	1	234	17.8936170212766	91	0.0405697022011221	1682	24.0222694600325	43.6678017304956
SPNCRNA.574	1328	84	46	40	1	74	5.63095238095238	6	0.0632530120481928	473	11.7862905311633	68.0833193027661
SPBC19C2.10	2129	96	54	44	1	339	14.1041666666667	3	0.045091592296853	1354	21.0453949035331	48.5350053192369
SPAC13G7.08c	1703	24	10	14	1	90	11.0416666666667	1	0.0140927774515561	265	5.14926570785668	15.1689703941068
SPBC6B1.06c	2771	144	85	73	1	746	29.8125	1	0.0519667989895345	4293	51.2670631208137	55.9352361916214
SPAC26F1.05	1195	309	175	162	1	789	22.5533980582524	1	0.258577405857741	6969	192.981925693044	278.323632621326
SPAP27G11.02	1430	108	52	65	1	183	15.8333333333333	6	0.0755244755244755	1710	39.5707379491243	81.2918913393268
SPBC800.07c	2992	132	74	63	1	310	12.3787878787879	2	0.0441176470588235	1634	18.0719301581377	47.4866848918453
SPBC8D2.02c	2307	165	77	95	1	1219	29.030303030303	1	0.0715214564369311	4790	68.7071596818523	76.9831822693981
SPAC30D11.11	2106	201	103	109	1	494	20.1691542288557	2	0.0954415954415954	4054	63.7000031803931	102.729979281694
SPBC17G9.11c	3977	71	41	34	1	277	13.1267605633803	1	0.0178526527533317	932	7.7548677864203	19.2159680377025
SPCC1795.07	4062	77	38	40	1	271	11.7792207792208	7	0.0189561792220581	907	7.38892816712214	20.4037651480143
SPNCRNA.1494	1827	140	74	70	1	260	14.2285714285714	4	0.0766283524904215	1992	36.079861624802	82.4800657125282
SPNCRNA.799	1696	58	35	28	1	171	13.0862068965517	8	0.0341981132075472	759	14.8091456498404	36.8096472510687
SPNCRNA.952	1578	22	9	13	1	44	3.68181818181818	1	0.0139416983523447	81	1.69860382030962	15.0063541610056
SPBC1861.09	2068	435	243	230	1	869	18.5954022988506	1	0.210348162475822	8089	129.436981787858	226.411369938875
SPBC2A9.12	1045	29	16	16	1	75	8.13793103448276	9	0.0277511961722488	236	7.47325478780631	29.8704123147429
SPAC13G7.12c	2864	225	116	123	1	5180	43.9244444444444	1	0.0785614525139665	9883	114.190469409775	84.5607866439982
SPNCRNA.1211	1480	112	53	62	1	192	9.90178571428571	1	0.0756756756756757	1109	24.7961301530654	81.4546378685346
SPCC965.05c	1282	70	35	40	1	492	30.8428571428571	387	0.0546021840873635	2159	55.7286719498901	58.7718720970316
SPAC1B2.04	1399	72	35	42	1	202	13.9583333333333	2	0.0514653323802716	1005	23.7718194882661	55.3954751561769
SPAC9E9.01	649	137	70	89	1	801	47.2043795620438	19	0.211093990755008	6467	329.740460909984	227.214153288357
SPAC7D4.09c	1226	49	24	27	1	525	22.7551020408163	1	0.0399673735725938	1115	30.0952859214969	43.0194763620523
SPAC23C4.09c	2261	157	80	86	1	1415	24.0063694267516	2	0.0694383016364441	3769	55.1619552499042	74.7409476493204
SPAC1006.09	5034	179	81	101	1	1033	21.3743016759777	5	0.0355582042113627	3826	25.1504541111657	38.2736014106437
SPAC1002.01	669	102	46	64	1	324	26.7254901960784	83	0.152466367713004	2726	134.83846821958	164.109440164344
SPAC343.12	1996	219	114	114	1	76	6.41095890410959	5	0.109719438877756	1404	23.2766591648841	118.098148197956
SPAC144.12	3059	260	138	138	1	722	15.6115384615385	1	0.084995096436744	4059	43.9090105564749	91.4857348684564
SPBC1A4.11c	1108	82	44	43	1	254	11.2560975609756	1	0.0740072202166065	923	27.5661437876949	79.6587710460076
SPBC1711.13	1439	77	32	45	1	120	6.71428571428571	2	0.0535093815149409	517	11.8889588989946	57.5956178118374
SPAC328.01c	4521	285	154	142	1	956	17.6350877192982	1	0.0630391506303915	5026	36.7876506612013	67.8531263882593
SPAC688.10	4786	250	128	131	1	606	14.264	3	0.0522356874216465	3566	24.6560056601498	56.2246582505481
SPCC162.08c	5731	108	47	63	1	1219	37.1111111111111	1	0.0188448787297156	4008	23.1425590699529	20.2839652094289
SPCC1020.14	4002	0	0	0	0	0	0	0	0	0	0	0
